sequenceIndex,key,timestamp
188,8,1731770171061.5
188,Enter,1731770171373.5
189,2,1731770172293.5
189,9,1731770172557.5
189,3,1731770172845.5
189,7,1731770173581.5
189,0,1731770173917.5
189,Enter,1731770174093.5
190,8,1731770175261.5
190,6,1731770175501.5
190,4,1731770175789.5
190,2,1731770176309.5
190,0,1731770176533.5
190,Enter,1731770176693.5
191,6,1731770177965.5
191,9,1731770178309.5
191,3,1731770178629.5
191,9,1731770179221.5
191,7,1731770179453.5
191,Enter,1731770179701.5
192,3,1731770180605.5
192,7,1731770180973.5
192,2,1731770181309.5
192,5,1731770181869.5
192,7,1731770182229.5
192,Enter,1731770182493.5
193,5,1731770183589.5
193,8,1731770183965.5
193,3,1731770184261.5
193,2,1731770184709.5
193,8,1731770185045.5
193,Enter,1731770185294.5
194,6,1731770186293.5
194,1,1731770186533.5
194,6,1731770186797.5
194,4,1731770187389.5
194,5,1731770187621.5
194,Enter,1731770187941.5
195,7,1731770189165.0
195,8,1731770189421.0
195,0,1731770189765.0
195,1,1731770190189.0
195,5,1731770190389.0
195,Enter,1731770190677.0
196,8,1731770191925.0
196,3,1731770192253.0
196,8,1731770192941.0
196,7,1731770193389.0
196,6,1731770193805.0
196,Enter,1731770194045.0
197,9,1731770195037.0
197,4,1731770195269.0
197,0,1731770195557.0
197,4,1731770196077.0
197,3,1731770196357.0
197,Enter,1731770196573.0
198,5,1731770197565.0
198,9,1731770197893.0
198,7,1731770198405.0
198,3,1731770199181.0
198,6,1731770199421.0
198,Enter,1731770199685.0
199,3,1731770200669.0
199,9,1731770200916.0
199,1,1731770201189.0
199,9,1731770201749.0
199,6,1731770201973.0
199,Enter,1731770202253.0
200,6,1731770203340.0
200,4,1731770203813.0
200,3,1731770204084.0
200,8,1731770204612.0
200,0,1731770204876.0
200,Enter,1731770205796.0
201,7,1731770206884.0
201,2,1731770207164.0
201,7,1731770207500.0
201,4,1731770208228.0
201,3,1731770208628.0
201,Enter,1731770208876.0
202,4,1731770209860.0
202,3,1731770210124.0
202,5,1731770210381.0
202,1,1731770210956.0
202,7,1731770211260.0
202,Enter,1731770211524.0
203,0,1731770212436.0
203,7,1731770212772.0
203,2,1731770213196.0
203,5,1731770213876.0
203,8,1731770214092.0
203,Enter,1731770214348.0
204,2,1731770215220.0
204,3,1731770215444.0
204,0,1731770215708.0
204,1,1731770216020.0
204,3,1731770216252.0
204,Enter,1731770216500.0
205,8,1731770217652.0
205,4,1731770217885.0
205,8,1731770218092.0
205,5,1731770218692.0
205,8,1731770219164.0
205,Enter,1731770219460.0
206,0,1731770220644.0
206,1,1731770220892.0
206,0,1731770221164.0
206,3,1731770221404.0
206,9,1731770221668.0
206,Enter,1731770221980.0
207,5,1731770223004.0
207,9,1731770223260.0
207,5,1731770223540.0
207,6,1731770224292.0
207,4,1731770224524.0
207,Enter,1731770224740.0
208,5,1731770225764.0
208,1,1731770226036.0
208,0,1731770226348.0
208,5,1731770226828.0
208,9,1731770227012.0
208,Enter,1731770227292.0
209,1,1731770228268.0
209,0,1731770228532.0
209,3,1731770228796.0
209,2,1731770229356.0
209,6,1731770229628.0
209,Enter,1731770229868.0
210,2,1731770230852.0
210,7,1731770231156.0
210,1,1731770231476.0
210,8,1731770232060.0
210,6,1731770232348.0
210,Enter,1731770232596.0
211,8,1731770233748.0
211,5,1731770234012.0
211,9,1731770234276.0
211,2,1731770234716.0
211,9,1731770234980.0
211,Enter,1731770235316.0
212,8,1731770236532.5
212,9,1731770236724.5
212,7,1731770237020.5
212,0,1731770237548.5
212,2,1731770237780.5
212,Enter,1731770238012.5
213,6,1731770239148.5
213,7,1731770239436.5
213,6,1731770239684.5
213,5,1731770240147.5
213,0,1731770240396.5
213,Enter,1731770240611.5
214,3,1731770241564.5
214,1,1731770241819.5
214,6,1731770242075.5
214,1,1731770242564.5
214,7,1731770242891.5
214,Enter,1731770243195.5
215,2,1731770244107.5
215,7,1731770244475.5
215,9,1731770244947.5
215,4,1731770245427.5
215,9,1731770245627.5
215,Enter,1731770245907.5
216,1,1731770246819.5
216,9,1731770247108.5
216,4,1731770247435.5
216,6,1731770248163.5
216,3,1731770248379.5
216,Enter,1731770248603.5
217,0,1731770249555.5
217,2,1731770249835.5
217,6,1731770250059.5
217,4,1731770250851.5
217,8,1731770251043.5
217,Enter,1731770251323.5
218,3,1731770252283.5
218,8,1731770252611.5
218,5,1731770252867.5
218,9,1731770253355.5
218,1,1731770253587.5
218,Enter,1731770254099.5
219,4,1731770255171.5
219,6,1731770255571.5
219,4,1731770255835.5
219,2,1731770256187.5
219,7,1731770256523.5
219,Enter,1731770256787.5
220,7,1731770258099.5
220,9,1731770258347.5
220,5,1731770258627.5
220,8,1731770259507.5
220,9,1731770259658.5
220,Enter,1731770259939.5
221,2,1731770260858.5
221,8,1731770261594.5
221,0,1731770261923.5
221,8,1731770262658.5
221,0,1731770262994.5
221,Enter,1731770263267.5
222,8,1731770264810.5
222,9,1731770265066.5
222,3,1731770265402.5
222,4,1731770266314.5
222,3,1731770266594.5
222,Enter,1731770266866.5
223,1,1731770267898.5
223,6,1731770268235.5
223,2,1731770268450.5
223,0,1731770269002.5
223,2,1731770269298.5
223,Enter,1731770269530.5
224,3,1731770270434.5
224,7,1731770270962.5
224,5,1731770271203.5
224,6,1731770272082.5
224,8,1731770272330.5
224,Enter,1731770272626.5
225,6,1731770273866.5
225,4,1731770274090.5
225,5,1731770274322.5
225,3,1731770274722.5
225,6,1731770274970.5
225,Enter,1731770275210.5
226,8,1731770276386.5
226,2,1731770276642.5
226,5,1731770276898.5
226,2,1731770277314.5
226,1,1731770277522.5
226,Enter,1731770277754.5
227,4,1731770278770.5
227,1,1731770279034.5
227,3,1731770279282.5
227,1,1731770279890.5
227,2,1731770280090.5
227,Enter,1731770280346.5
228,7,1731770281410.5
228,2,1731770281730.5
228,3,1731770282026.5
228,4,1731770282714.5
228,0,1731770282970.5
228,Enter,1731770283266.5
229,8,1731770284362.5
229,4,1731770284586.5
229,5,1731770284826.5
229,9,1731770285298.5
229,1,1731770285554.5
229,Enter,1731770285770.5
230,7,1731770286914.5
230,0,1731770287306.5
230,6,1731770287954.5
230,2,1731770288738.5
230,8,1731770289026.5
230,Enter,1731770289330.5
231,4,1731770290322.5
231,0,1731770290586.5
231,8,1731770290898.5
231,6,1731770291482.5
231,2,1731770291690.5
231,Enter,1731770291922.5
232,7,1731770293010.5
232,2,1731770293274.5
232,7,1731770293554.5
232,9,1731770294274.5
232,6,1731770294554.5
232,Enter,1731770294802.5
233,5,1731770295754.5
233,1,1731770295994.5
233,5,1731770296225.5
233,3,1731770296585.5
233,4,1731770296993.5
233,Enter,1731770297217.5
234,5,1731770298241.5
234,4,1731770298473.5
234,9,1731770298729.5
234,7,1731770299449.5
234,9,1731770299634.5
234,Enter,1731770299881.5
235,6,1731770300826.5
235,0,1731770301057.5
235,6,1731770301297.5
235,8,1731770301697.5
235,0,1731770302002.5
235,Enter,1731770302513.5
236,1,1731770303434.5
236,9,1731770303642.5
236,1,1731770303898.5
236,3,1731770304410.5
236,6,1731770304882.5
236,Enter,1731770305138.5
237,1,1731770306122.5
237,2,1731770306394.5
237,1,1731770306666.5
237,7,1731770307122.5
237,0,1731770307426.5
237,Enter,1731770307594.5
238,7,1731770308706.5
238,5,1731770308954.5
238,7,1731770309202.5
238,4,1731770309626.5
238,9,1731770309858.5
238,Enter,1731770310122.5
239,4,1731770311354.5
239,3,1731770311610.5
239,5,1731770311890.5
239,3,1731770312298.5
239,9,1731770312562.5
239,Enter,1731770312826.5
240,0,1731770313762.5
240,7,1731770314090.5
240,6,1731770314354.5
240,7,1731770315018.5
240,6,1731770315258.5
240,Enter,1731770315482.5
241,3,1731770316474.5
241,0,1731770316698.5
241,3,1731770316954.5
241,8,1731770318034.5
241,6,1731770318257.5
241,Enter,1731770318482.5
242,9,1731770319513.5
242,4,1731770319753.5
242,2,1731770319993.5
242,0,1731770320481.5
242,5,1731770320785.5
242,Enter,1731770321001.5
243,8,1731770322209.5
243,9,1731770322409.5
243,8,1731770322641.5
243,7,1731770323049.5
243,4,1731770323417.5
243,Enter,1731770323657.5
244,0,1731770324657.5
244,2,1731770324873.5
244,9,1731770325177.5
244,0,1731770325857.5
244,9,1731770326129.5
244,Enter,1731770326377.5
245,8,1731770327433.5
245,2,1731770327674.5
245,0,1731770327897.5
245,7,1731770328505.5
245,3,1731770328913.5
245,Enter,1731770329113.5
246,5,1731770330129.5
246,2,1731770330377.5
246,6,1731770330681.5
246,2,1731770331377.5
246,7,1731770331681.5
246,Enter,1731770331937.5
247,4,1731770332937.5
247,1,1731770333161.5
247,5,1731770333393.5
247,7,1731770333905.5
247,1,1731770334225.5
247,Enter,1731770334417.5
248,3,1731770335313.5
248,1,1731770335537.5
248,3,1731770335809.5
248,1,1731770336393.5
248,6,1731770336649.5
248,Enter,1731770336921.5
249,1,1731770337793.5
249,5,1731770338033.5
249,1,1731770338281.5
249,5,1731770339105.5
249,3,1731770339345.5
249,Enter,1731770339585.5
250,6,1731770340881.5
250,2,1731770341529.5
250,8,1731770341809.5
250,7,1731770342433.5
250,4,1731770343129.5
250,Enter,1731770343417.5
251,7,1731770344569.5
251,8,1731770344849.5
251,4,1731770345089.5
251,9,1731770345697.5
251,4,1731770345961.5
251,Enter,1731770346233.5
252,2,1731770347193.5
252,1,1731770347409.5
252,9,1731770347673.5
252,0,1731770348225.5
252,4,1731770349209.5
252,Enter,1731770349505.5
253,0,1731770350433.5
253,3,1731770350689.5
253,8,1731770351009.5
253,9,1731770351897.5
253,5,1731770352113.5
253,Enter,1731770352337.5
254,7,1731770353409.5
254,5,1731770353689.5
254,7,1731770353921.5
254,3,1731770354369.5
254,1,1731770354601.5
254,Enter,1731770354848.5
255,6,1731770356081.5
255,5,1731770356305.5
255,8,1731770356536.5
255,2,1731770357080.5
255,1,1731770357280.5
255,Enter,1731770357505.5
256,2,1731770358384.5
256,3,1731770358608.5
256,0,1731770358881.5
256,6,1731770359336.5
256,4,1731770359720.5
256,Enter,1731770359952.5
257,6,1731770361512.5
257,2,1731770361776.5
257,8,1731770362040.5
257,5,1731770362712.5
257,1,1731770362936.5
257,Enter,1731770363104.5
258,9,1731770364120.5
258,4,1731770364344.5
258,9,1731770364584.5
258,6,1731770365264.5
258,3,1731770365472.5
258,Enter,1731770365687.5
259,4,1731770366696.5
259,8,1731770366904.5
259,0,1731770367215.5
259,9,1731770367824.5
259,5,1731770368040.5
259,Enter,1731770368279.5
260,2,1731770369255.5
260,3,1731770369495.5
260,5,1731770369759.5
260,6,1731770370583.5
260,9,1731770370807.5
260,Enter,1731770371071.5
261,4,1731770372135.5
261,2,1731770372359.5
261,5,1731770372639.5
261,4,1731770373263.5
261,7,1731770373471.5
261,Enter,1731770373727.5
262,8,1731770374855.5
262,7,1731770375072.5
262,8,1731770375311.5
262,5,1731770376159.5
262,4,1731770376367.5
262,Enter,1731770376575.5
263,9,1731770377551.5
263,1,1731770377807.5
263,2,1731770378015.5
263,6,1731770378543.5
263,5,1731770378735.5
263,Enter,1731770378975.5
264,1,1731770379951.5
264,2,1731770380159.5
264,6,1731770380423.5
264,4,1731770381039.5
264,1,1731770381239.5
264,Enter,1731770381415.5
265,9,1731770382703.5
265,3,1731770382975.5
265,2,1731770383175.5
265,9,1731770383711.5
265,0,1731770383975.5
265,Enter,1731770384159.5
266,9,1731770385303.5
266,5,1731770385535.5
266,6,1731770385783.5
266,5,1731770386343.5
266,7,1731770386591.5
266,Enter,1731770386839.5
267,1,1731770387879.5
267,0,1731770388111.5
267,4,1731770388391.5
267,9,1731770388991.5
267,1,1731770389199.5
267,Enter,1731770389399.5
268,2,1731770390367.5
268,3,1731770390583.5
268,6,1731770390823.5
268,3,1731770391519.5
268,4,1731770391799.5
268,Enter,1731770392047.5
269,1,1731770393127.5
269,4,1731770393359.5
269,7,1731770393591.5
269,4,1731770394495.5
269,8,1731770394735.5
269,Enter,1731770394967.5
270,0,1731770396031.5
270,8,1731770396359.5
270,0,1731770396671.5
270,8,1731770397167.5
270,9,1731770397279.5
270,Enter,1731770397559.5
271,8,1731770398655.5
271,6,1731770398903.5
271,5,1731770399175.5
271,9,1731770399863.5
271,8,1731770400087.5
271,Enter,1731770400367.5
272,1,1731770401343.5
272,9,1731770401567.5
272,3,1731770401822.5
272,0,1731770402359.5
272,3,1731770402574.5
272,Enter,1731770402783.5
273,1,1731770403742.5
273,3,1731770403934.5
273,4,1731770404166.5
273,0,1731770404646.5
273,6,1731770404958.5
273,Enter,1731770405182.5
274,0,1731770406071.5
274,7,1731770406398.5
274,2,1731770406718.5
274,0,1731770407030.5
274,4,1731770407334.5
274,Enter,1731770407542.5
275,5,1731770408654.5
275,2,1731770408878.5
275,0,1731770409126.5
275,7,1731770409615.5
275,2,1731770409934.5
275,Enter,1731770410166.5
276,5,1731770411455.5
276,7,1731770411702.5
276,6,1731770412094.5
276,7,1731770412758.5
276,6,1731770413006.5
276,Enter,1731770413254.5
277,7,1731770414287.5
277,3,1731770414734.5
277,8,1731770415054.5
277,1,1731770415758.5
277,8,1731770415982.5
277,Enter,1731770416246.5
278,6,1731770417302.5
278,5,1731770417510.5
278,0,1731770417846.5
278,8,1731770418254.5
278,9,1731770418486.5
278,Enter,1731770418758.5
279,1,1731770419686.5
279,3,1731770419910.5
279,2,1731770420150.5
279,3,1731770420534.5
279,7,1731770420878.5
279,Enter,1731770421166.5
280,9,1731770422102.5
280,8,1731770422390.5
280,5,1731770422638.5
280,2,1731770423222.5
280,7,1731770423510.5
280,Enter,1731770423758.5
281,9,1731770424854.5
281,4,1731770425119.5
281,9,1731770425382.5
281,2,1731770425798.5
281,3,1731770426015.5
281,Enter,1731770426246.5
282,5,1731770427294.5
282,4,1731770427526.5
282,6,1731770428326.5
282,3,1731770428606.5
282,0,1731770429110.5
282,Enter,1731770429334.5
283,4,1731770430359.5
283,3,1731770430606.5
283,7,1731770430966.5
283,8,1731770431790.5
283,2,1731770432086.5
283,Enter,1731770432270.5
284,7,1731770433486.5
284,0,1731770433798.5
284,2,1731770434038.5
284,0,1731770434590.5
284,4,1731770434910.5
284,Enter,1731770435182.5
285,1,1731770436142.5
285,3,1731770436382.5
285,1,1731770436638.5
285,6,1731770437094.5
285,5,1731770437318.5
285,Enter,1731770437638.5
286,2,1731770438582.5
286,9,1731770438870.5
286,5,1731770439150.5
286,8,1731770439790.5
286,7,1731770440022.5
286,Enter,1731770440286.5
287,2,1731770441510.5
287,8,1731770441830.5
287,6,1731770442126.5
287,9,1731770442630.5
287,4,1731770442886.5
287,Enter,1731770443142.5
288,5,1731770444206.5
288,1,1731770444446.5
288,0,1731770444726.5
288,1,1731770445166.5
288,2,1731770445398.5
288,Enter,1731770445654.5
289,1,1731770446566.5
289,5,1731770446886.5
289,8,1731770447126.5
289,9,1731770447814.5
289,0,1731770448118.5
289,Enter,1731770448302.5
290,9,1731770449350.5
290,6,1731770449670.5
290,7,1731770449990.5
290,2,1731770450622.5
290,7,1731770450934.5
290,Enter,1731770451254.5
291,4,1731770452230.5
291,0,1731770452462.5
291,4,1731770452766.5
291,0,1731770453142.5
291,2,1731770453342.5
291,Enter,1731770453590.5
292,0,1731770454542.5
292,8,1731770454886.5
292,4,1731770455142.5
292,3,1731770455622.5
292,8,1731770455926.5
292,Enter,1731770456222.5
293,0,1731770457182.5
293,7,1731770457510.5
293,4,1731770457798.5
293,1,1731770458133.5
293,0,1731770458381.5
293,Enter,1731770458653.5
294,1,1731770459558.5
294,5,1731770459949.5
294,9,1731770460213.5
294,3,1731770460797.5
294,6,1731770461045.5
294,Enter,1731770461293.5
295,3,1731770462229.5
295,6,1731770462526.5
295,9,1731770462789.5
295,3,1731770463477.5
295,6,1731770463773.5
295,Enter,1731770464157.5
296,1,1731770465085.5
296,3,1731770465333.5
296,6,1731770465685.5
296,5,1731770466221.5
296,8,1731770466469.5
296,Enter,1731770466765.5
297,1,1731770467629.5
297,6,1731770467989.5
297,3,1731770468229.5
297,8,1731770468981.5
297,5,1731770469205.5
297,Enter,1731770469445.5
298,7,1731770470861.5
298,8,1731770471077.5
298,2,1731770471373.5
298,4,1731770472197.5
298,1,1731770472413.5
298,Enter,1731770472613.5
299,6,1731770474125.5
299,7,1731770474405.5
299,9,1731770475725.5
299,7,1731770476549.5
299,5,1731770476773.5
299,Enter,1731770477021.5
300,6,1731770478237.5
300,2,1731770478461.5
300,0,1731770478701.5
300,9,1731770479261.5
300,2,1731770479549.5
300,Enter,1731770479765.5
301,0,1731770480941.5
301,6,1731770481213.5
301,0,1731770481453.5
301,4,1731770481853.5
301,6,1731770482221.5
301,Enter,1731770482821.5
302,7,1731770483893.5
302,8,1731770484117.5
302,7,1731770484365.5
302,8,1731770484893.5
302,7,1731770485165.5
302,Enter,1731770485493.5
303,2,1731770486501.5
303,9,1731770487093.5
303,6,1731770487373.5
303,7,1731770488085.5
303,8,1731770488261.5
303,Enter,1731770488549.5
304,7,1731770489732.5
304,4,1731770489972.5
304,8,1731770490220.5
304,1,1731770490748.5
304,8,1731770491052.5
304,Enter,1731770491308.5
305,0,1731770492204.5
305,2,1731770492444.5
305,5,1731770492708.5
305,3,1731770493228.5
305,8,1731770493748.5
305,Enter,1731770494036.5
306,2,1731770494964.5
306,5,1731770495164.5
306,1,1731770495396.5
306,0,1731770495812.5
306,1,1731770496020.5
306,Enter,1731770496212.5
307,2,1731770497244.5
307,1,1731770497444.5
307,3,1731770497692.5
307,8,1731770498204.5
307,1,1731770498460.5
307,Enter,1731770498652.5
308,6,1731770499764.5
308,5,1731770499996.5
308,4,1731770500236.5
308,9,1731770500827.5
308,7,1731770501099.5
308,Enter,1731770501403.5
309,9,1731770502524.5
309,6,1731770502795.5
309,2,1731770503067.5
309,5,1731770503804.5
309,7,1731770504059.5
309,Enter,1731770504307.5
310,3,1731770505307.5
310,7,1731770505827.5
310,4,1731770506059.5
310,5,1731770506619.5
310,4,1731770506827.5
310,Enter,1731770507099.5
311,5,1731770508291.5
311,9,1731770508531.5
311,3,1731770508787.5
311,4,1731770509387.5
311,5,1731770509555.5
311,Enter,1731770509827.5
312,4,1731770510827.5
312,8,1731770511035.5
312,0,1731770511363.5
312,4,1731770511867.5
312,7,1731770512083.5
312,Enter,1731770512427.5
313,9,1731770513603.5
313,2,1731770514067.5
313,7,1731770514371.5
313,5,1731770515019.5
313,0,1731770515267.5
313,Enter,1731770515451.5
314,3,1731770516275.5
314,0,1731770516563.5
314,3,1731770516803.5
314,9,1731770517323.5
314,3,1731770517555.5
314,Enter,1731770517763.5
315,4,1731770518739.5
315,3,1731770518979.5
315,5,1731770519267.5
315,6,1731770519795.5
315,9,1731770520051.5
315,Enter,1731770520339.5
316,2,1731770521259.5
316,6,1731770521771.5
316,1,1731770522083.5
316,0,1731770522699.5
316,4,1731770522979.5
316,Enter,1731770523235.5
317,9,1731770524227.5
317,2,1731770524475.5
317,1,1731770524715.5
317,5,1731770525163.5
317,1,1731770525411.5
317,Enter,1731770525611.5
318,3,1731770526491.5
318,1,1731770526715.5
318,8,1731770526995.5
318,0,1731770527459.5
318,8,1731770527763.5
318,Enter,1731770528019.5
319,3,1731770529027.5
319,6,1731770529387.5
319,9,1731770529603.5
319,1,1731770530163.5
319,6,1731770530755.5
319,Enter,1731770531003.5
320,9,1731770532011.5
320,3,1731770532387.5
320,9,1731770532675.5
320,8,1731770533235.5
320,7,1731770533443.5
320,Enter,1731770533715.5
321,3,1731770534659.5
321,9,1731770535219.5
321,8,1731770536037.5
321,0,1731770536404.5
321,1,1731770536612.5
321,Enter,1731770536804.5
322,3,1731770537732.5
322,1,1731770538164.5
322,2,1731770538380.5
322,8,1731770538883.5
322,2,1731770539219.5
322,Enter,1731770539395.5
323,0,1731770540427.5
323,2,1731770540739.5
323,6,1731770540979.5
323,4,1731770541859.5
323,6,1731770542067.5
323,Enter,1731770542339.5
324,5,1731770543331.5
324,0,1731770543587.5
324,2,1731770543843.5
324,5,1731770544459.5
324,2,1731770544683.5
324,Enter,1731770544891.5
325,5,1731770545907.5
325,4,1731770546147.5
325,9,1731770546371.5
325,1,1731770547083.5
325,9,1731770547419.5
325,Enter,1731770547675.5
326,5,1731770548843.5
326,4,1731770549075.5
326,7,1731770549299.5
326,1,1731770549851.5
326,4,1731770550107.5
326,Enter,1731770550355.5
327,7,1731770551395.5
327,2,1731770551691.5
327,7,1731770551955.5
327,6,1731770552643.5
327,5,1731770552851.5
327,Enter,1731770553107.5
328,8,1731770554147.5
328,5,1731770554347.5
328,1,1731770554603.5
328,7,1731770555347.5
328,8,1731770555555.5
328,Enter,1731770555811.5
329,0,1731770556715.5
329,4,1731770556995.5
329,3,1731770557259.5
329,2,1731770557803.5
329,0,1731770558002.5
329,Enter,1731770558170.5
330,3,1731770559043.5
330,0,1731770559291.5
330,6,1731770559570.5
330,7,1731770560250.5
330,6,1731770560546.5
330,Enter,1731770560794.5
331,9,1731770561875.5
331,8,1731770562083.5
331,0,1731770562427.5
331,7,1731770562850.5
331,2,1731770563178.5
331,Enter,1731770563434.5
332,7,1731770564530.5
332,5,1731770564746.5
332,1,1731770564978.5
332,9,1731770565530.5
332,0,1731770565827.5
332,Enter,1731770566019.5
333,1,1731770567011.5
333,4,1731770567298.5
333,6,1731770567562.5
333,4,1731770568298.5
333,6,1731770568538.5
333,Enter,1731770568762.5
334,8,1731770569930.5
334,1,1731770570226.5
334,4,1731770570482.5
334,7,1731770570962.5
334,4,1731770571234.5
334,Enter,1731770571530.5
335,9,1731770572538.5
335,0,1731770572842.5
335,3,1731770573138.5
335,5,1731770573674.5
335,3,1731770574002.5
335,Enter,1731770574234.5
336,9,1731770575338.5
336,3,1731770575602.5
336,1,1731770575826.5
336,7,1731770576442.5
336,8,1731770576602.5
336,Enter,1731770576898.5
337,5,1731770577946.5
337,8,1731770578586.5
337,3,1731770578890.5
337,1,1731770579282.5
337,2,1731770579474.5
337,Enter,1731770579730.5
338,5,1731770580818.5
338,6,1731770581058.5
338,9,1731770581314.5
338,0,1731770581994.5
338,6,1731770582242.5
338,Enter,1731770582466.5
339,8,1731770584178.5
339,6,1731770584498.5
339,4,1731770584778.5
339,2,1731770585506.5
339,3,1731770585698.5
339,Enter,1731770585954.5
340,4,1731770587186.5
340,8,1731770587418.5
340,4,1731770587682.5
340,3,1731770588034.5
340,9,1731770588306.5
340,Enter,1731770588586.5
341,7,1731770589634.5
341,9,1731770589834.5
341,0,1731770590162.5
341,4,1731770590562.5
341,1,1731770590762.5
341,Enter,1731770590994.5
342,7,1731770592098.5
342,8,1731770592337.5
342,7,1731770592602.5
342,2,1731770593058.5
342,7,1731770593370.5
342,Enter,1731770593626.5
343,1,1731770594482.5
343,6,1731770594729.5
343,0,1731770595030.5
343,6,1731770595842.5
343,3,1731770596057.5
343,Enter,1731770596305.5
344,9,1731770597441.5
344,3,1731770597729.5
344,5,1731770597977.5
344,1,1731770598602.5
344,3,1731770598825.5
344,Enter,1731770599057.5
345,1,1731770600057.5
345,4,1731770600281.5
345,6,1731770600993.5
345,0,1731770601617.5
345,6,1731770601921.5
345,Enter,1731770602153.5
346,1,1731770603393.5
346,4,1731770603625.5
346,5,1731770603889.5
346,2,1731770604177.5
346,8,1731770604561.5
346,Enter,1731770604873.5
347,3,1731770606001.5
347,9,1731770606305.5
347,1,1731770606593.5
347,6,1731770607233.5
347,5,1731770607449.5
347,Enter,1731770607705.5
348,4,1731770608697.5
348,5,1731770608897.5
348,0,1731770609169.5
348,9,1731770609569.5
348,0,1731770609865.5
348,Enter,1731770610065.5
349,1,1731770610993.5
349,2,1731770611225.5
349,0,1731770611681.5
349,0,1731770612193.5
349,2,1731770612457.5
349,Enter,1731770612713.5
350,7,1731770614153.5
350,3,1731770614432.5
350,5,1731770614696.5
350,4,1731770615385.5
350,9,1731770615680.5
350,Enter,1731770615928.5
351,4,1731770617048.5
351,8,1731770617240.5
351,7,1731770617440.5
351,6,1731770618128.5
351,7,1731770618361.5
351,Enter,1731770618641.5
352,0,1731770619608.5
352,5,1731770619856.5
352,2,1731770620088.5
352,8,1731770620904.5
352,4,1731770621144.5
352,Enter,1731770621376.5
353,8,1731770622912.5
353,6,1731770623232.5
353,8,1731770623497.5
353,9,1731770624320.5
353,2,1731770624592.5
353,Enter,1731770624768.5
354,3,1731770625680.5
354,9,1731770625944.5
354,7,1731770626328.5
354,8,1731770626904.5
354,3,1731770627184.5
354,Enter,1731770627392.5
355,6,1731770629136.5
355,8,1731770629384.5
355,6,1731770629664.5
355,7,1731770630360.5
355,5,1731770630616.5
355,Enter,1731770630824.5
356,2,1731770631776.5
356,6,1731770632064.5
356,3,1731770632280.5
356,4,1731770633168.5
356,9,1731770633416.5
356,Enter,1731770633680.5
357,1,1731770634600.5
357,5,1731770634808.5
357,0,1731770635080.5
357,2,1731770635368.5
357,0,1731770635624.5
357,Enter,1731770635824.5
358,2,1731770636784.5
358,5,1731770637048.5
358,8,1731770637272.5
358,3,1731770637912.5
358,7,1731770638200.5
358,Enter,1731770638512.5
359,1,1731770639552.5
359,5,1731770639736.5
359,1,1731770639912.5
359,9,1731770640576.5
359,2,1731770640808.5
359,Enter,1731770641025.5
360,8,1731770642248.5
360,6,1731770642504.5
360,2,1731770642752.5
360,3,1731770643264.5
360,1,1731770643472.5
360,Enter,1731770643656.5
361,7,1731770644880.5
361,4,1731770645096.5
361,3,1731770645392.5
361,4,1731770646376.5
361,5,1731770646568.5
361,Enter,1731770646832.5
362,3,1731770647704.5
362,2,1731770647912.5
362,4,1731770648160.5
362,1,1731770648752.5
362,2,1731770649136.5
362,Enter,1731770649360.5
363,9,1731770650296.5
363,0,1731770650592.5
363,7,1731770650879.5
363,1,1731770651472.5
363,3,1731770651671.5
363,Enter,1731770651879.5
364,2,1731770652887.5
364,5,1731770653143.5
364,3,1731770653359.5
364,5,1731770653919.5
364,9,1731770654104.5
364,Enter,1731770654375.5
365,1,1731770655247.5
365,9,1731770655480.5
365,0,1731770655727.5
365,9,1731770656399.5
365,6,1731770656607.5
365,Enter,1731770656831.5
366,8,1731770657959.5
366,6,1731770658215.5
366,3,1731770658479.5
366,5,1731770659287.5
366,8,1731770659511.5
366,Enter,1731770659767.5
367,4,1731770660759.5
367,8,1731770660935.5
367,0,1731770661263.5
367,8,1731770661759.5
367,6,1731770661983.5
367,Enter,1731770662215.5
368,7,1731770663327.5
368,4,1731770663576.5
368,7,1731770663816.5
368,9,1731770664312.5
368,7,1731770664616.5
368,Enter,1731770664888.5
369,2,1731770665848.5
369,8,1731770666128.5
369,9,1731770666351.5
369,0,1731770666912.5
369,3,1731770667728.5
369,Enter,1731770667975.5
370,4,1731770668927.5
370,2,1731770669151.5
370,0,1731770669399.5
370,9,1731770669904.5
370,5,1731770670207.5
370,Enter,1731770670471.5
371,9,1731770671559.5
371,1,1731770671815.5
371,3,1731770672055.5
371,1,1731770672439.5
371,9,1731770672703.5
371,Enter,1731770672983.5
372,2,1731770673903.5
372,9,1731770674191.5
372,5,1731770674432.5
372,0,1731770674991.5
372,5,1731770675335.5
372,Enter,1731770675591.5
373,6,1731770676703.5
373,5,1731770676943.5
373,4,1731770677183.5
373,1,1731770677511.5
373,0,1731770677759.5
373,Enter,1731770677983.5
374,7,1731770679247.5
374,6,1731770679503.5
374,3,1731770679783.5
374,7,1731770680615.5
374,2,1731770680935.5
374,Enter,1731770681143.5
375,1,1731770682039.5
375,4,1731770682271.5
375,0,1731770682575.5
375,3,1731770682903.5
375,2,1731770683103.5
375,Enter,1731770683351.5
376,1,1731770684223.5
376,7,1731770684639.5
376,4,1731770684911.5
376,8,1731770685415.5
376,2,1731770685687.5
376,Enter,1731770685919.5
377,6,1731770687087.5
377,7,1731770687359.5
377,8,1731770687575.5
